program_normalized_name	institution_code	program_code	year	cutoff	capacity	notes
BACHELOR OF ARTS IN HISTORY & INTERNATIONAL STUDIES		1057622	2022	24.756		
BACHELOR OF SCIENCE (RENEWABLE ENERGY TECHNOLOGY AND MANAGEMENT)		1053626	2023	15.683		
BACHELOR OF SCIENCE (RENEWABLE ENERGY TECHNOLOGY AND MANAGEMENT)		1053626	2022	15.982		
BACHELOR OF SCIENCE IN RENEWABLE ENERGY AND TECHNOLOGY		1164627	2023	15.683		
BACHELOR OF SCIENCE IN RENEWABLE ENERGY AND TECHNOLOGY		1164627	2022	15.982		
BACHELOR OF SCIENCE IN RENEWABLE ENERGY AND TECHNOLOGY		1570627	2023	15.683		
BACHELOR OF SCIENCE IN RENEWABLE ENERGY AND TECHNOLOGY		1570627	2022	15.982		
BACHELOR OF SCIENCE IN RENEWABLE ENERGY AND TECHNOLOGY		1082627	2023	15.683		
BACHELOR OF SCIENCE IN RENEWABLE ENERGY AND TECHNOLOGY		1082627	2022	15.982		
BACHELOR OF ARTS IN ISLAMIC STUDIES		1117630	2023	20.93		
BACHELOR OF ARTS IN ISLAMIC STUDIES		1117630	2022	19.67		
BACHELOR OF EDUCATION (LIBRARY SCIENCE)		1111633	2023	23.581		
BACHELOR OF EDUCATION (LIBRARY SCIENCE)		1111633	2022	22.358		
BACHELOR OF SCIENCE IN EPIDEMIOLOGY AND BIOSTATISTICS		1082637	2023	24.759		
BACHELOR OF SCIENCE IN EPIDEMIOLOGY AND BIOSTATISTICS		1082637	2022	17.043		
BACHELOR OF SCIENCE IN EPIDEMIOLOGY AND BIOSTATISTICS		1079637	2023	15.864		
BACHELOR OF SCIENCE IN EPIDEMIOLOGY AND BIOSTATISTICS		1079637	2022	17.043		
BACHELOR OF SCIENCE (BIOSTATISTICS)		1249638	2023	25.775		
BACHELOR OF SCIENCE (BIOSTATISTICS)		1249638	2022	27.028		
BACHELOR OF ARTS IN ISLAMIC SHARIA		3895642	2023	20.93		
BACHELOR OF ARTS IN ISLAMIC SHARIA		3895642	2022	19.67		
BACHELOR OF HEALTH SERVICES MANAGEMENT		1111643	2023	27.581		
BACHELOR OF HEALTH SERVICES MANAGEMENT		1111643	2022	27.736		
BACHELOR OF DISASTER MANAGEMENT & INTERNATIONAL DIPLOMACY		1082644	2023	22.449		
BACHELOR OF DISASTER MANAGEMENT & INTERNATIONAL DIPLOMACY		1082644	2022	22.916		
BACHELOR OF DISASTER MANAGEMENT & INTERNATIONAL DIPLOMACY		1470644	2023	22.449		
BACHELOR OF DISASTER MANAGEMENT & INTERNATIONAL DIPLOMACY		1470644	2022	22.916		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1229646	2023	18.831		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1229646	2022	19.914		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1515646	2023	18.831		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1515646	2022	19.914		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1073646	2023	18.831		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1073646	2022	19.914		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1114646	2023	18.831		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1114646	2022	19.914		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1117646	2023	18.831		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1117646	2022	19.914		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1118646	2023	18.831		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1118646	2022	19.914		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1253646	2023	18.831		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1253646	2022	19.914		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1600646	2023	18.831		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1600646	2022	19.914		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1700646	2023	18.831		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1700646	2022	19.914		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1096646	2023	18.831		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1096646	2022	19.914		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1162646	2023	18.831		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1162646	2022	19.914		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1480646	2023	18.831		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1480646	2022	19.914		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1103646	2023	18.831		
BACHELOR OF ARTS (ECONOMICS, WITH IT)		1103646	2022	19.914		
BACHELOR OF SCIENCE IN INTERNATIONAL BUSINESS MANAGEMENT		1078647	2023	21.375		
BACHELOR OF SCIENCE IN INTERNATIONAL BUSINESS MANAGEMENT		1078647	2022	21.444		
BACHELOR OF SCIENCE IN INTERNATIONAL BUSINESS MANAGEMENT		1103647	2023	21.375		
BACHELOR OF SCIENCE IN INTERNATIONAL BUSINESS MANAGEMENT		1103647	2022	21.444		
BACHELOR OF BUSINESS INFORMATION AND MANAGEMENT		1087651	2023	21.375		
BACHELOR OF BUSINESS INFORMATION AND MANAGEMENT		1087651	2022	21.444		
BACHELOR OF JUSTICE AND PEACE		1480652	2023	22.449		
BACHELOR OF JUSTICE AND PEACE		1480652	2022	22.916		
BACHELOR OF CHRISTIAN EDUCATION		1169653	2023	20.93		
BACHELOR OF CHRISTIAN EDUCATION		1169653	2022	19.67		
BACHELOR OF SCIENCE IN ACCOUNTING		1080654	2023	29.648		
BACHELOR OF SCIENCE IN ACCOUNTING		1080654	2022	28.031		
BACHELOR OF SCIENCE IN ACCOUNTING		1181654	2023	18.831		
BACHELOR OF SCIENCE IN ACCOUNTING		1181654	2022	19.914		
BACHELOR OF SCIENCE IN ACCOUNTING		1229654	2023	26.172		
BACHELOR OF SCIENCE IN ACCOUNTING		1229654	2022	19.914		
BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION - SECONDARY OPTION)		1253656	2023	25.351		
BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION - SECONDARY OPTION)		1253656	2022	29.929		
BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION - SECONDARY OPTION)		1279656	2023	21.858		
BACHELOR OF EDUCATION (SPECIAL NEEDS EDUCATION - SECONDARY OPTION)		1279656	2022	22.358		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1073657	2023	15.864		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1073657	2022	17.043		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1077657	2023	15.864		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1077657	2022	17.043		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1079657	2023	15.864		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1079657	2022	17.043		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1116657	2023	15.864		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1116657	2022	17.043		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1240657	2023	15.864		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1240657	2022	17.043		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1244657	2023	15.864		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1244657	2022	17.043		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1279657	2023	15.864		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1279657	2022	17.043		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1425657	2023	15.864		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1425657	2022	17.043		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1107657	2023	15.864		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		1107657	2022	17.043		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		4275657	2023	15.864		
BACHELOR OF SCIENCE IN HEALTH SYSTEMS MANAGEMENT		4275657	2022	17.043		
BACHELOR OF PUBLIC POLICY AND ADMINISTRATION		1111659	2023	28.342		
BACHELOR OF PUBLIC POLICY AND ADMINISTRATION		1111659	2022	32.94		
BACHELOR OF PUBLIC POLICY AND ADMINISTRATION		1580659	2023	22.449		
BACHELOR OF PUBLIC POLICY AND ADMINISTRATION		1580659	2022	25.661		
BACHELOR OF MUSIC (TECHNOLOGY)		1111661	2023	23.417		
BACHELOR OF MUSIC (TECHNOLOGY)		1111661	2022	22.829		
BACHELOR OF MUSIC (TECHNOLOGY)		1061661	2023	23.417		
BACHELOR OF MUSIC (TECHNOLOGY)		1061661	2022	22.829		
BACHELOR OF ARTS IN PEACE AND CONFLICT TRANSFORMATION		1162662	2023	22.449		
BACHELOR OF ARTS IN PEACE AND CONFLICT TRANSFORMATION		1162662	2022	22.916		
BACHELOR OF ARTS IN PEACE AND CONFLICT TRANSFORMATION		1087662	2023	22.449		
BACHELOR OF ARTS IN PEACE AND CONFLICT TRANSFORMATION		1087662	2022	22.916		
BACHELOR OF ARTS IN PEACE AND CONFLICT TRANSFORMATION		1107662	2023	22.449		
BACHELOR OF ARTS IN PEACE AND CONFLICT TRANSFORMATION		1107662	2022	22.916		
BACHELOR OF SCIENCE IN STATISTICS AND PROGRAMMING		1170664	2023	18.814		
BACHELOR OF SCIENCE IN STATISTICS AND PROGRAMMING		1170664	2022	18.638		
BACHELOR OF SCIENCE IN STATISTICS AND PROGRAMMING		1080163	2023	18.814		
BACHELOR OF SCIENCE IN STATISTICS AND PROGRAMMING		1080163	2022	18.638		
BACHELOR OF SCIENCE (URBAN DESIGN AND DEVELOPMENT)		1112665	2023	26.071		
BACHELOR OF SCIENCE (URBAN DESIGN AND DEVELOPMENT)		1112665	2022	25.586		
BACHELOR OF ARTS IN ARABIC LANGUAGE		3895667	2023	22.449		
BACHELOR OF ARTS IN ARABIC LANGUAGE		3895667	2022	22.916		
BACHELOR OF ARTS IN PEACE STUDIES AND CONFLICT RESOLUTION		1078669	2023	22.449		
BACHELOR OF ARTS IN PEACE STUDIES AND CONFLICT RESOLUTION		1078669	2022	22.916		
BACHELOR OF ARTS IN PEACE STUDIES AND CONFLICT RESOLUTION		1279669	2023	22.449		
BACHELOR OF ARTS IN PEACE STUDIES AND CONFLICT RESOLUTION		1279669	2022	22.916		
BACHELOR OF ARTS IN PUBLIC ADMINISTRATION		1279670	2023	22.449		
BACHELOR OF ARTS IN PUBLIC ADMINISTRATION		1279670	2022	22.916		
BACHELOR OF ARTS IN PUBLIC ADMINISTRATION AND GOVERNANCE		1279671	2023	22.449		
BACHELOR OF ARTS IN PUBLIC ADMINISTRATION AND GOVERNANCE		1279671	2022	22.916		
BACHELOR OF ARTS IN SECURITY STUDIES AND CRIMINOLOGY		1279672	2023	22.449		
BACHELOR OF ARTS IN SECURITY STUDIES AND CRIMINOLOGY		1279672	2022	26.522		
BACHELOR OF ARTS IN SECURITY STUDIES AND CRIMINOLOGY		1063672	2023	22.449		
BACHELOR OF ARTS IN SECURITY STUDIES AND CRIMINOLOGY		1063672	2022	27.973		
BACHELOR OF COUNSELING PSYCHOLOGY		1279674	2023	22.449		
BACHELOR OF COUNSELING PSYCHOLOGY		1279674	2022	22.916		
BACHELOR OF COUNSELING PSYCHOLOGY		1555674	2023	22.449		
BACHELOR OF COUNSELING PSYCHOLOGY		1555674	2022	22.916		
BACHELOR OF TECHNOLOGY (CONSTRUCTION MANAGEMENT)		1112676	2023	26.894		
BACHELOR OF TECHNOLOGY (CONSTRUCTION MANAGEMENT)		1112676	2022	28.772		
BACHELOR OF SCIENCE IN FINANCE AND STATISTICS		1279677	2023	18.831		
BACHELOR OF SCIENCE IN FINANCE AND STATISTICS		1279677	2022	19.914		
BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION)		1114680	2023	22.961		
BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION)		1096680	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION)		1096680	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION)		1118680	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION)		1118680	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION)		1057680	2023	23.201		
BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION)		1057680	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION)		1090680	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION)		1090680	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION)		1105680	2023	24.041		
BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION)		1105680	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION)		1107680	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION)		1107680	2022	22.358		
BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION)		1165680	2023	21.858		
BACHELOR OF EDUCATION (EARLY CHILDHOOD & PRIMARY EDUCATION)		1165680	2022	22.358		
BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION TECHNOLOGY		1279681	2023	15.864		
BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION TECHNOLOGY		1279681	2022	17.043		
BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION TECHNOLOGY		1105681	2023	24.991		
BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION TECHNOLOGY		1105681	2022	28.565		
BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION TECHNOLOGY		4275681	2023	15.864		
BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION TECHNOLOGY		1580681	2023	27.15		
BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION TECHNOLOGY		1580681	2022	25.999		
BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION TECHNOLOGY		1166681	2023	15.864		
BACHELOR OF SCIENCE IN HEALTH RECORDS AND INFORMATION TECHNOLOGY		1166681	2022	24.322		
BACHELOR OF SCIENCE IN REAL ESTATE MANAGEMENT		1279683	2023	18.392		
BACHELOR OF SCIENCE IN REAL ESTATE MANAGEMENT		1279683	2022	18.692		
BACHELOR OF SCIENCE IN TRAVEL AND TOURISM MANAGEMENT		1077684	2022	21.444		
BACHELOR OF SCIENCE IN TRAVEL AND TOURISM MANAGEMENT		1279684	2023	23.6		
BACHELOR OF SCIENCE IN TRAVEL AND TOURISM MANAGEMENT		1279684	2022	24.37		
BACHELOR OF SCIENCE IN TRAVEL AND TOURISM MANAGEMENT		1080684	2023	26.096		
BACHELOR OF SCIENCE IN TRAVEL AND TOURISM MANAGEMENT		1080684	2022	28.086		
BACHELOR OF SOCIAL WORK AND ADMINISTRATION		1279685	2023	22.449		
BACHELOR OF SOCIAL WORK AND ADMINISTRATION		1279685	2022	22.916		
BACHELOR OF SOCIAL WORK AND ADMINISTRATION		1570685	2023	22.449		
BACHELOR OF SOCIAL WORK AND ADMINISTRATION		1570685	2022	22.916		
BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION)		1170986	2023	15.864		
BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION)		1170986	2022	17.043		
BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION)		1111686	2023	15.864		
BACHELOR OF ENVIRONMENTAL STUDIES (ENVIRONMENTAL RESOURCE CONSERVATION)		1111686	2022	17.043		
BACHELOR OF SCIENCE IN ANIMAL HEALTH MANAGEMENT		1057689	2023	27.902		
BACHELOR OF SCIENCE IN ANIMAL HEALTH MANAGEMENT		1057689	2022	30.215		
BACHELOR OF SCIENCE (GEOGRAPHY AND NATURAL RESOURCE MANAGEMENT, WITH IT)		1229692	2023	18.144		
BACHELOR OF SCIENCE (GEOGRAPHY AND NATURAL RESOURCE MANAGEMENT, WITH IT)		1229692	2022	26.024		
BACHELOR OF SCIENCE (GEOGRAPHY AND NATURAL RESOURCE MANAGEMENT, WITH IT)		1515692	2023	18.144		
BACHELOR OF SCIENCE (GEOGRAPHY AND NATURAL RESOURCE MANAGEMENT, WITH IT)		1515692	2022	22.457		
BACHELOR OF SCIENCE (BIOMEDICAL ENGINEERING)		1111696	2023	42.387		
BACHELOR OF SCIENCE (BIOMEDICAL ENGINEERING)		1111696	2022	41.807		
BACHELOR OF SCIENCE (BIOMEDICAL ENGINEERING)		1063696	2023	36.249		
BACHELOR OF SCIENCE (BIOMEDICAL ENGINEERING)		1063696	2022	36.56		
BACHELOR OF ENGINEERING (ELECTRICAL AND TELECOMMUNICATION ENGINEERING)		1253697	2023	38.039		
BACHELOR OF ENGINEERING (ELECTRICAL AND TELECOMMUNICATION ENGINEERING)		1253697	2022	38.526		
BACHELOR OF TECHNOLOGY (CHEMICAL ENGINEERING)		1112699	2023	27.25		
BACHELOR OF TECHNOLOGY (CHEMICAL ENGINEERING)		1112699	2022	25.214		
BACHELOR OF SCIENCE IN TELECOMMUNICATION		1061707	2023	15.683		
BACHELOR OF SCIENCE IN TELECOMMUNICATION		1061707	2022	15.982		
BACHELOR OF SCIENCE IN TELECOMMUNICATION		1170707	2023	15.683		
BACHELOR OF SCIENCE IN TELECOMMUNICATION		1170707	2022	15.982		
BACHELOR OF SCIENCE IN MATHEMATICS ( PURE MATHEMATICS, APPLIED MATHEMATICS AND STATISTICS)		1087709	2023	18.831		
BACHELOR OF SCIENCE IN MATHEMATICS ( PURE MATHEMATICS, APPLIED MATHEMATICS AND STATISTICS)		1087709	2022	19.914		
BACHELOR OF SCIENCE IN MATHEMATICS ( PURE MATHEMATICS, APPLIED MATHEMATICS AND STATISTICS)		1173709	2023	18.831		
BACHELOR OF SCIENCE IN MATHEMATICS ( PURE MATHEMATICS, APPLIED MATHEMATICS AND STATISTICS)		1173709	2022	19.914		
BACHELOR OF SCIENCE IN MATHEMATICS ( PURE MATHEMATICS, APPLIED MATHEMATICS AND STATISTICS)		1240709	2023	18.831		
BACHELOR OF SCIENCE IN MATHEMATICS ( PURE MATHEMATICS, APPLIED MATHEMATICS AND STATISTICS)		1240709	2022	19.914		
