source_index	institution_code	institution_name	field_name	program_code	course_suffix	name	normalized_name	level	campus	region	duration_years	award	mode	subject_requirements_json
3	1165	MAASAI MARA UNIVERSITY	Business & Management	1165257	257	BACHELOR OF AGRIBUSINESS MANAGEMENT	BACHELOR OF AGRIBUSINESS MANAGEMENT	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""AGR"", ""code"": ""443"", ""min_grade"": ""C+""}, {""subject"": ""BST"", ""code"": ""565"", ""min_grade"": ""C+""}]}]}"
4	1176	LAIKIPIA UNIVERSITY	Business & Management	1176257	257	BACHELOR OF AGRIBUSINESS MANAGEMENT	BACHELOR OF AGRIBUSINESS MANAGEMENT	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""AGR"", ""code"": ""443"", ""min_grade"": ""C+""}, {""subject"": ""BST"", ""code"": ""565"", ""min_grade"": ""C+""}]}]}"
5	1685	THARAKA UNIVERSITY	Business & Management	1685257	257	BACHELOR OF AGRIBUSINESS MANAGEMENT	BACHELOR OF AGRIBUSINESS MANAGEMENT	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""AGR"", ""code"": ""443"", ""min_grade"": ""C+""}, {""subject"": ""BST"", ""code"": ""565"", ""min_grade"": ""C+""}]}]}"
1	1170	MACHAKOS UNIVERSITY	Business & Management	1170258	258	BACHELOR OF SCIENCE IN AGRIBUSINESS MANAGEMENT AND TRADE	BACHELOR OF SCIENCE IN AGRIBUSINESS MANAGEMENT AND TRADE	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""AGR"", ""code"": ""443"", ""min_grade"": ""C+""}, {""subject"": ""BST"", ""code"": ""565"", ""min_grade"": ""C+""}]}]}"
1	1249	JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY	Business & Management	1249259	259	BACHELOR OF SCIENCE (PUBLIC MANAGEMENT AND DEVELOPMENT)	BACHELOR OF SCIENCE (PUBLIC MANAGEMENT AND DEVELOPMENT)	bachelor		Central				
2	1103	KCA UNIVERSITY	Business & Management	1103259	259	BACHELOR OF SCIENCE IN PUBLIC MANAGEMENT	BACHELOR OF SCIENCE (PUBLIC MANAGEMENT AND DEVELOPMENT)	bachelor		Nairobi				
1	1240	MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY	Agriculture & Agribusiness	1240191	191	BACHELOR OF SCIENCE (FOOD SCIENCE AND NUTRITION)	BACHELOR OF SCIENCE (FOOD SCIENCE AND NUTRITION)	bachelor		Eastern				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""MAT B"", ""code"": ""122"", ""min_grade"": ""C""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C""}, {""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C""}]}, {""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C""}]}]}"
1	1093	UNIVERSITY OF EMBU	Life Sciences	1093278	278	BACHELOR OF SCIENCE (MICROBIOLOGY AND BIOTECHNOLOGY)	BACHELOR OF SCIENCE (MICROBIOLOGY AND BIOTECHNOLOGY)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
2	1263	UNIVERSITY OF NAIROBI	Life Sciences	1263278	278	BACHELOR OF SCIENCE (MICROBIOLOGY AND BIOTECHNOLOGY)	BACHELOR OF SCIENCE (MICROBIOLOGY AND BIOTECHNOLOGY)	bachelor		Nairobi				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
3	1105	CHUKA UNIVERSITY	Life Sciences	1105278	278	BACHELOR OF SCIENCE IN MICROBIOLOGY AND	BACHELOR OF SCIENCE (MICROBIOLOGY AND BIOTECHNOLOGY)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
1	1114	UNIVERSITY OF ELDORET	Life Sciences	1114279	279	BACHELOR OF SCIENCE IN MICROBIOLOGY	BACHELOR OF SCIENCE IN MICROBIOLOGY	bachelor		Rift Valley				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
1	1063	TECHNICAL UNIVERSITY OF MOMBASA	Life Sciences	1063280	280	BACHELOR OF TECHNOLOGY IN INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY	BACHELOR OF TECHNOLOGY IN INDUSTRIAL MICROBIOLOGY & BIOTECHNOLOGY	bachelor		Coast				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
1	1249	JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY	Life Sciences	1249281	281	BACHELOR OF SCIENCE (MEDICAL MICROBIOLOGY)	BACHELOR OF SCIENCE (MEDICAL MICROBIOLOGY)	bachelor		Central				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
2	1240	MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY	Life Sciences	1240281	281	BACHELOR OF SCIENCE IN MEDICAL MICROBIOLOGY	BACHELOR OF SCIENCE (MEDICAL MICROBIOLOGY)	bachelor		Eastern				"{""required"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C""}]}"
1	1111	KENYATTA UNIVERSITY	Arts & Humanities	1111282	282	BACHELOR OF EDUCATION (ARTS) FRENCH	BACHELOR OF EDUCATION (ARTS) FRENCH	bachelor		Nairobi				"{""required"": [{""subject"": ""FRE"", ""code"": ""501"", ""min_grade"": ""C+""}]}"
2	1082	MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY	Arts & Humanities	1082282	282	BACHELOR OF EDUCATION (FRENCH)	BACHELOR OF EDUCATION (ARTS) FRENCH	bachelor		Western				"{""required"": [{""subject"": ""FRE"", ""code"": ""501"", ""min_grade"": ""C+""}]}"
3	1470	KAIMOSI FRIENDS UNIVERSITY	Arts & Humanities	1470282	282	BACHELOR OF EDUCATION (FRENCH)	BACHELOR OF EDUCATION (ARTS) FRENCH	bachelor		Western				"{""required"": [{""subject"": ""FRE"", ""code"": ""501"", ""min_grade"": ""C+""}]}"
4	1117	PWANI UNIVERSITY	Arts & Humanities	1117282	282	BACHELOR OF EDUCATION ARTS (FRENCH)	BACHELOR OF EDUCATION (ARTS) FRENCH	bachelor		Coast				"{""required"": [{""subject"": ""FRE"", ""code"": ""501"", ""min_grade"": ""C+""}]}"
1	1249	JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY	Communication & Media	1249290	290	BACHELOR OF SCIENCE (ANIMAL HEALTH, PRODUCTION & PROCESSING)	BACHELOR OF SCIENCE (ANIMAL HEALTH, PRODUCTION & PROCESSING)	bachelor		Central				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}, {""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}]}]}"
2	1279	MOUNT KENYA UNIVERSITY	Communication & Media	1279290	290	BACHELOR OF SCIENCE IN ANIMAL HEALTH AND PRODUCTION	BACHELOR OF SCIENCE (ANIMAL HEALTH, PRODUCTION & PROCESSING)	bachelor		Central				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}, {""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}]}]}"
3	1082	MASINDE MULIRO UNIVERSITY OF SCIENCE & TECHNOLOGY	Communication & Media	1082290	290	BACHELOR OF SCIENCE IN ANIMAL PRODUCTION AND PROCESSING	BACHELOR OF SCIENCE (ANIMAL HEALTH, PRODUCTION & PROCESSING)	bachelor		Western				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}, {""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}]}]}"
1	1111	KENYATTA UNIVERSITY	Business & Management	1111294	294	BACHELOR OF SCIENCE (ANIMAL PRODUCTION & HEALTH MANAGEMENT)	BACHELOR OF SCIENCE (ANIMAL PRODUCTION & HEALTH MANAGEMENT)	bachelor		Nairobi				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}, {""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}]}]}"
2	1117	PWANI UNIVERSITY	Business & Management	1117291	291	BACHELOR OF SCIENCE (ANIMAL PRODUCTION & HEALTH MANAGEMENT)	BACHELOR OF SCIENCE (ANIMAL PRODUCTION & HEALTH MANAGEMENT)	bachelor		Coast				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}, {""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}]}]}"
1	1073	RONGO UNIVERSITY	Arts & Humanities	1073292	292	BACHELOR OF ARTS (GEOGRAPHY)	BACHELOR OF ARTS (GEOGRAPHY)	bachelor		Nyanza				"{""required"": [{""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C+""}]}"
2	1087	KISII UNIVERSITY	Arts & Humanities	1087292	292	BACHELOR OF ARTS (GEOGRAPHY)	BACHELOR OF ARTS (GEOGRAPHY)	bachelor		Nyanza				"{""required"": [{""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C+""}]}"
3	1244	KARATINA UNIVERSITY	Arts & Humanities	1244292	292	BACHELOR OF ARTS (GEOGRAPHY)	BACHELOR OF ARTS (GEOGRAPHY)	bachelor		Central				"{""required"": [{""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C+""}]}"
4	1253	MOI UNIVERSITY	Arts & Humanities	1253292	292	BACHELOR OF ARTS (GEOGRAPHY)	BACHELOR OF ARTS (GEOGRAPHY)	bachelor		Rift Valley				"{""required"": [{""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C+""}]}"
5	1700	BOMET UNIVERSITY COLLEGE	Arts & Humanities	1700292	292	BACHELOR OF ARTS (GEOGRAPHY)	BACHELOR OF ARTS (GEOGRAPHY)	bachelor		Rift Valley				"{""required"": [{""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C+""}]}"
6	1480	CATHOLIC UNIVERSITY OF EASTERN AFRICA	Arts & Humanities	1480292	292	BACHELOR OF ARTS IN GEOGRAPHY	BACHELOR OF ARTS (GEOGRAPHY)	bachelor		Nairobi				"{""required"": [{""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C+""}]}"
7	1057	EGERTON UNIVERSITY	Arts & Humanities	1057292	292	BACHELOR OF SCIENCE (GEOGRAPHY)	BACHELOR OF ARTS (GEOGRAPHY)	bachelor		Rift Valley				"{""required"": [{""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C+""}]}"
8	1117	PWANI UNIVERSITY	Arts & Humanities	1117292	292	BACHELOR OF SCIENCE (GEOGRAPHY)	BACHELOR OF ARTS (GEOGRAPHY)	bachelor		Coast				"{""required"": [{""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C+""}]}"
9	1176	LAIKIPIA UNIVERSITY	Arts & Humanities	1176292	292	BACHELOR OF SCIENCE (GEOGRAPHY)	BACHELOR OF ARTS (GEOGRAPHY)	bachelor		Rift Valley				"{""required"": [{""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C+""}]}"
10	1105	CHUKA UNIVERSITY	Arts & Humanities	1105292	292	BACHELOR OF ARTS IN GEOGRAPHY AND ECONOMICS	BACHELOR OF ARTS (GEOGRAPHY)	bachelor		Eastern				"{""required"": [{""subject"": ""GEO"", ""code"": ""312"", ""min_grade"": ""C+""}]}"
1	1114	UNIVERSITY OF ELDORET	Business & Management	1114293	293	BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)	BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)	bachelor		Rift Valley				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": """"}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": """"}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": """"}]}]}"
2	1253	MOI UNIVERSITY	Business & Management	1253293	293	BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)	BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)	bachelor		Rift Valley				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": """"}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": """"}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": """"}]}]}"
3	1229	MASENO UNIVERSITY	Business & Management	1229293	293	BACHELOR OF SCIENCE (ANIMAL SCIENCE, WITH IT)	BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)	bachelor		Nyanza				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": """"}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": """"}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": """"}]}]}"
4	1053	JARAMOGI OGINGA ODINGA UNIVERSITY OF SCIENCE AND TECHNOLOGY	Business & Management	1053293	293	BACHELOR OF SCIENCE (ANIMAL SCIENCE)	BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)	bachelor		Nyanza				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}]}]}"
5	1057	EGERTON UNIVERSITY	Business & Management	1057293	293	BACHELOR OF SCIENCE (ANIMAL SCIENCE)	BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)	bachelor		Rift Valley				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": """"}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": """"}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": """"}]}]}"
6	1105	CHUKA UNIVERSITY	Business & Management	1105293	293	BACHELOR OF SCIENCE (ANIMAL SCIENCE)	BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)	bachelor		Eastern				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": """"}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": """"}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": """"}]}]}"
7	1087	KISII UNIVERSITY	Business & Management	1087293	293	BACHELOR OF SCIENCE IN ANIMAL SCIENCE	BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)	bachelor		Nyanza				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": """"}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": """"}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": """"}]}]}"
8	1244	KARATINA UNIVERSITY	Business & Management	1244293	293	BACHELOR OF SCIENCE IN ANIMAL SCIENCE	BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)	bachelor		Central				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": """"}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": """"}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": """"}]}]}"
9	1685	THARAKA UNIVERSITY	Business & Management	1685293	293	BACHELOR OF SCIENCE IN ANIMAL SCIENCE	BACHELOR OF SCIENCE (ANIMAL SCIENCE & MANAGEMENT)	bachelor		Eastern				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": """"}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": """"}, {""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": """"}]}]}"
1	1165	MAASAI MARA UNIVERSITY	Communication & Media	1165294	294	BACHELOR OF SCIENCE (ANIMAL HEALTH & PRODUCTION)	BACHELOR OF SCIENCE (ANIMAL HEALTH & PRODUCTION)	bachelor		Rift Valley				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}, {""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}]}]}"
2	1240	MERU UNIVERSITY OF SCIENCE AND TECHNOLOGY	Communication & Media	1240294	294	BACHELOR OF SCIENCE (ANIMAL HEALTH AND PRODUCTION)	BACHELOR OF SCIENCE (ANIMAL HEALTH & PRODUCTION)	bachelor		Eastern				"{""required"": [{""subject"": ""BIO"", ""code"": ""231"", ""min_grade"": ""C+""}], ""groups"": [{""pick"": 1, ""options"": [{""subject"": ""CHE"", ""code"": ""233"", ""min_grade"": ""C+""}, {""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C+""}, {""subject"": ""PHY"", ""code"": ""232"", ""min_grade"": ""C+""}]}]}"
1	1229	MASENO UNIVERSITY	Arts & Humanities	1229295	295	BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND DIPLOMACY ,WITH IT)	BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND DIPLOMACY ,WITH IT)	bachelor		Nyanza				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
2	1111	KENYATTA UNIVERSITY	Arts & Humanities	1111295	295	BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND DIPLOMACY)	BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND DIPLOMACY ,WITH IT)	bachelor		Nairobi				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
3	1112	TECHNICAL UNIVERSITY OF KENYA	Arts & Humanities	1112295	295	BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND DIPLOMACY)	BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND DIPLOMACY ,WITH IT)	bachelor		Nairobi				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
4	1060	RIARA UNIVERSITY	Arts & Humanities	1060295	295	BACHELOR OF ARTS IN INTERNATIONAL RELATIONS AND DIPLOMACY	BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND DIPLOMACY ,WITH IT)	bachelor		Nairobi				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
5	1279	MOUNT KENYA UNIVERSITY	Arts & Humanities	1279295	295	BACHELOR OF ARTS IN INTERNATIONAL RELATIONS AND DIPLOMACY	BACHELOR OF ARTS (INTERNATIONAL RELATIONS AND DIPLOMACY ,WITH IT)	bachelor		Central				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
1	1073	RONGO UNIVERSITY	Arts & Humanities	1073296	296	BACHELOR OF ARTS IN INTERNATIONAL RELATIONS	BACHELOR OF ARTS IN INTERNATIONAL RELATIONS	bachelor		Nyanza				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
2	1077	KENYA METHODIST UNIVERSITY	Arts & Humanities	1077296	296	BACHELOR OF ARTS IN INTERNATIONAL RELATIONS	BACHELOR OF ARTS IN INTERNATIONAL RELATIONS	bachelor		Eastern				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
3	1162	DAYSTAR UNIVERSITY	Arts & Humanities	1162296	296	BACHELOR OF ARTS IN INTERNATIONAL RELATIONS	BACHELOR OF ARTS IN INTERNATIONAL RELATIONS	bachelor		Eastern				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
4	1279	MOUNT KENYA UNIVERSITY	Arts & Humanities	1279296	296	BACHELOR OF ARTS IN INTERNATIONAL RELATIONS	BACHELOR OF ARTS IN INTERNATIONAL RELATIONS	bachelor		Central				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
5	1480	CATHOLIC UNIVERSITY OF EASTERN AFRICA	Arts & Humanities	1480296	296	BACHELOR OF ARTS IN INTERNATIONAL RELATIONS	BACHELOR OF ARTS IN INTERNATIONAL RELATIONS	bachelor		Nairobi				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
6	1425	ZETECH UNIVERSITY	Arts & Humanities	1425296	296	BACHELOR OF ARTS IN INTERNATIONAL RELATIONS AND DIPLOMACY	BACHELOR OF ARTS IN INTERNATIONAL RELATIONS	bachelor		Central				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
7	1263	UNIVERSITY OF NAIROBI	Arts & Humanities	1263296	296	BACHELOR OF ARTS IN INTERNATIONAL STUDIES	BACHELOR OF ARTS IN INTERNATIONAL RELATIONS	bachelor		Nairobi				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""ENG"", ""code"": ""101"", ""min_grade"": ""C+""}, {""subject"": ""KIS"", ""code"": ""102"", ""min_grade"": ""C+""}]}]}"
1	1249	JOMO KENYATTA UNIVERSITY OF AGRICULTURE AND TECHNOLOGY	Business & Management	1249298	298	BACHELOR OF ENTREPRENEURSHIP	BACHELOR OF ENTREPRENEURSHIP	bachelor		Central				"{""groups"": [{""pick"": 1, ""options"": [{""subject"": ""MAT"", ""code"": ""121"", ""min_grade"": ""C""}, {""subject"": ""MAT B"", ""code"": ""122"", ""min_grade"": ""C""}]}]}"
